x,y,z,mach
-9.9548667,28.997672,-276.28146,3.31421
-10.124688,27.45357,-278.01755,4.28612
-7.560434,25.967636,-280.8332,3.4443
-6.9029907,30.67638,-278.17044,3.71137
-0.40031419,37.595141,-268.47504,2.37786
0.14168694,34.805462,-271.07495,4.15744
2.8508011,31.649286,-269.77432,4.96837
-10.356465,26.14626,-273.40787,2.81155
-8.7148608,36.617109,-264.0579,2.26638
-10.312338,38.021253,-261.74236,1.94936
0.3690065,33.874454,-263.26407,2.60975
1.0072841,34.145009,-266.44833,2.47071
-3.1049712,36.180857,-264.402,2.26645
-0.47430448,37.294277,-263.36614,2.03653
-0.69493816,36.789716,-266.98988,2.41346
1.4115563,36.749713,-262.74123,3.29683
4.7865831,37.411279,-265.25913,2.12383
6.1562949,38.566152,-267.40975,2.32516
6.9581534,35.71708,-267.04248,2.35458
4.0029992,33.746754,-263.32335,2.25792
4.2994061,33.155501,-261.39916,2.25096
8.6086721,31.927195,-265.45391,2.78829
7.4404279,32.414261,-263.75882,3.20109
12.301946,32.639017,-261.86761,2.09735
10.916188,35.303448,-261.15,2.33786
10.432132,35.02721,-267.00593,2.24219
13.713556,33.225145,-266.12919,1.57113
15.992991,34.077705,-266.39618,1.54072
11.61241,31.705336,-268.35424,2.43057
7.7573381,28.121934,-273.85805,2.36846
8.7606642,28.73514,-273.25454,2.52978
7.8134994,28.892481,-269.62812,3.2653
8.4687146,29.436152,-269.37584,3.25601
5.5688298,30.804638,-268.62034,3.38641
4.3635905,30.548123,-272.59086,3.0536
5.7734174,31.35923,-274.25564,2.85664
3.501559,32.654952,-274.55784,3.02563
4.783463,34.744732,-274.07334,3.45726
3.9134086,34.096314,-268.30789,3.55727
7.1841358,34.879341,-270.98357,2.80973
8.4121076,33.909332,-275.63159,2.88608
8.2150973,34.014301,-279.15281,2.81413
6.003857,33.017549,-279.46794,3.23019
6.2356338,29.692778,-275.23801,1.98953
8.7521955,32.564358,-281.59717,2.91527
9.9422802,30.747808,-278.25824,2.42056
13.896303,28.239383,-275.57587,1.98187
9.5259734,29.314246,-288.47202,2.165
18.772975,25.902337,-285.42951,3.38012
18.779216,27.376683,-281.20493,2.89608
29.173959,27.578707,-268.67338,2.49175
30.816011,28.276601,-269.27065,2.34696
23.667032,27.715099,-268.65333,5.0
17.116663,35.266118,-265.09733,2.28125
18.536741,33.889386,-262.97212,2.14684
18.103051,31.135031,-263.26763,1.89071
23.277914,27.586842,-265.94778,3.94261
20.57192,31.787906,-262.06284,2.128
28.857049,27.077602,-267.0447,3.01163
240.83253,-315.69989,-72.397657,5.0
219.09008,-306.87499,-38.207908,2.25771
66.525235,175.90132,-20.052651,4.48889
-190.68684,-202.85991,302.91406,2.006
5.8732597,50.175829,144.92429,1.53719
-3.3015358,76.793616,108.26211,5.0
12.329136,40.739505,-17.138058,1.8366
-75.644872,35.985295,-181.84935,1.55099
-75.728668,34.810142,-180.73013,1.58002
-74.47217,37.262519,-179.00964,1.69022
-74.110688,42.627037,-180.37489,1.65141
-80.480092,42.259983,-180.35617,1.92917
-80.384262,41.591842,-177.63992,2.01907
-74.904523,45.814303,-180.70205,1.53146
-76.294738,45.219149,-182.40071,1.60701
-80.361084,42.455433,-181.87119,1.75866
-77.475463,43.019164,-181.86227,1.52813
-80.520208,49.813121,-181.74817,1.55834
-77.988492,48.2893,-182.14887,1.54718
-80.546505,47.406877,-181.53199,1.88497
-78.432434,46.698509,-180.02321,1.62126
-77.878844,56.909614,-192.48211,1.59947
-54.883461,-94.203619,-80.365875,1.63039
-53.660393,-93.787758,-81.320618,1.71604
-59.547527,-92.165098,-79.486461,2.35508
-35.362506,-53.984999,261.73802,2.75073
-15.41856,-30.814896,261.50892,3.49961
-14.863633,-31.789585,257.4136,1.76003
-11.115979,-31.198442,254.89971,2.24018
-15.835312,-42.240267,228.80744,5.0
-16.121468,-40.791216,227.50815,5.0
-12.121534,-40.441545,229.22865,5.0
-23.118898,-48.969037,228.7076,5.0
-19.589651,-45.520354,231.19519,5.0
2.8521383,-44.914503,223.07542,5.0
0.75901554,-40.101903,223.61475,4.57215
-6.6061381,-31.731863,222.80175,1.71678
-2.9449561,-41.150359,227.19882,5.0
20.753776,-32.592223,218.73763,2.83942
17.295398,-70.738669,236.73866,1.74768
18.427539,-63.44316,220.90073,5.0
24.71181,-66.029366,217.24445,5.0
25.219491,-62.167051,216.89946,4.09907
19.83068,-60.362089,217.32736,3.93116
18.787684,-59.607812,213.57525,3.65799
15.993437,-59.06815,217.2128,3.73094
14.990111,-59.477771,219.41424,3.89286
12.51634,-62.330075,218.10604,5.0
4.2044668,-66.672547,214.44084,2.38053
5.7159189,-71.958283,215.79585,5.0
4.2419076,-75.821713,213.62784,5.0
3.7542849,-76.050481,214.72299,4.71639
4.4019228,-77.064839,215.08402,4.8685
17.433127,-72.387071,239.22625,1.75288
23.379094,-84.627003,240.02276,1.97389
-10.049806,-65.654512,227.3263,5.0
-4.7055683,-83.645963,211.69429,5.0
-7.4445456,-84.156318,211.49282,5.0
4.9711131,-71.911148,212.27507,5.0
5.1993241,-68.946745,212.26972,3.70052
3.7204098,-65.620191,212.36822,3.34993
25.32067,-58.934656,211.31453,2.75914
25.359002,-59.712111,209.25127,2.36724
-6.3730241,-30.107531,212.27596,2.76438
-52.73284,-71.390987,187.30869,5.0
-50.329939,-64.071186,194.648,5.0
-52.638792,-60.528456,198.54719,5.0
-52.52335,-60.068134,201.77959,5.0
-47.171088,-84.825685,200.42503,5.0
-29.215072,-78.644487,205.76125,5.0
-31.629117,-71.459963,202.0809,2.0998
-35.837649,-66.797461,205.50674,1.62706
-36.213394,-71.148848,203.85845,5.0
-29.179416,-63.128256,223.56616,5.0
-26.5122,-52.922169,230.55602,5.0
-28.753303,-53.523674,229.99663,5.0
-36.123358,-32.76717,224.34886,5.0
-26.457821,-52.31576,222.89713,5.0
-37.135153,-49.377098,218.2197,5.0
-46.745867,-49.362835,219.84035,5.0
-41.785398,-42.328966,228.10097,5.0
-40.358633,-39.937431,231.00976,5.0
-41.810358,-44.680943,229.79828,5.0
-59.535938,-37.413403,221.64063,5.0
-59.362997,-35.456784,220.61413,5.0
-56.834844,-32.022699,219.95713,5.0
-60.41981,-31.310319,219.95,5.0
-65.306735,-40.087305,220.95689,4.11743
-65.66376,-39.240317,221.13518,3.6685
-63.888439,-37.577987,221.89692,5.0
-65.408806,-39.661861,218.48624,4.41806
-65.77118,-43.454866,218.87848,5.0
-64.392108,-43.704695,218.60569,5.0
-61.02243,-39.714903,217.65764,5.0
-63.659337,-42.221101,216.1083,5.0
-61.206069,-35.468707,217.47132,5.0
-60.974737,-36.697681,216.33874,5.0
-58.645381,-35.832084,215.24047,5.0
-58.123879,-33.206655,218.39977,5.0
-58.187618,-35.695246,217.1085,5.0
-59.620626,-37.56963,219.66786,5.0
-53.880135,-46.233402,216.05035,5.0
-56.717618,-47.11694,220.67787,5.0
-78.141821,-32.548319,216.76485,5.0
-67.777387,-42.015956,216.44438,5.0
-72.320658,-42.501016,214.41053,5.0
-73.421597,-42.045708,213.4179,5.0
-72.269399,-39.961165,213.31806,5.0
-70.846201,-38.18941,215.7174,4.93581
-68.779376,-42.475386,216.93467,5.0
-67.613806,-39.269624,217.14862,5.0
-69.632492,-39.824216,217.87337,5.0
-53.256121,-58.829688,204.89922,2.16554
-53.16029,-59.03851,202.75127,2.97253
-54.356615,-58.240778,201.35036,4.02874
-54.229583,-58.047445,201.96679,2.97208
-53.733046,-58.066611,199.89507,3.96666
-53.302476,-59.574605,200.15804,5.0
-53.554311,-58.443913,199.94187,3.52832
-52.970411,-59.889844,200.44242,5.0
-53.960811,-59.077511,197.39455,2.55802
-53.709423,-58.091014,192.4167,5.0
-55.121924,-63.687195,189.10095,5.0
-53.977303,-64.789472,188.92757,5.0
-53.236063,-57.989166,190.16757,2.26755
-54.210863,-58.246683,187.24317,4.92997
-80.533579,-74.395951,185.15406,4.15273
-80.544722,-71.000421,186.19082,5.0
-70.680837,-50.558714,195.62993,5.0
-71.028056,-48.272592,186.2443,3.40938
-63.807763,-54.444095,188.0009,5.0
-63.817123,-55.474276,190.36949,4.77623
-64.345307,-54.15872,186.04239,4.28786
-60.591414,-54.306478,185.32656,5.0
-60.985435,-53.850613,191.13569,5.0
-60.526339,-54.112365,191.85063,5.0
-59.806939,-54.385483,190.87672,5.0
-59.825214,-53.762917,190.89187,5.0
-61.101323,-54.591742,189.19767,5.0
-62.884222,-56.183313,185.24142,3.38095
-58.402457,-55.620251,185.39787,5.0
-58.572282,-54.845359,186.07983,5.0
-58.572282,-56.038898,187.90686,3.00723
-58.269631,-55.602199,188.18499,3.80654
-59.461948,-54.742842,188.00313,2.69386
-57.426766,-54.526777,188.54825,5.0
-57.198109,-55.932258,186.86297,5.0
-56.520608,-55.752631,187.69558,5.0
-57.199892,-55.492774,186.54071,5.0
-57.046117,-55.172075,185.63767,3.70366
-56.376639,-56.745929,185.87703,3.63137
-54.903519,-57.261855,185.11573,2.12909
-53.472297,-56.926559,185.58017,4.38086
-53.483886,-56.751389,185.60781,4.55926
-53.779847,-55.831079,185.54362,5.0
-53.029693,-55.954879,185.13846,5.0
-55.14421,-55.161935,186.02189,4.40078
-54.552288,-55.619694,187.05686,2.11426
-55.179868,-55.458676,188.14666,5.0
-53.803025,-55.446084,187.85471,5.0
-53.278407,-56.588365,188.35258,5.0
-53.29267,-56.506575,187.74952,5.0
-53.426388,-57.244026,187.39695,5.0
-53.577488,-57.553359,188.21976,5.0
-54.955669,-57.256841,187.24362,5.0
-56.149319,-56.524961,187.93761,5.0
-55.52263,-56.241368,189.24314,5.0
-54.669514,-56.893464,189.65142,5.0
-53.05599,-57.297959,189.83907,5.0
-53.078277,-55.526203,190.0236,5.0
-55.494104,-55.475725,190.08066,5.0
-55.042139,-54.549063,189.5752,5.0
-55.462458,-54.813378,191.66432,5.0
-54.267024,-56.652995,191.21057,5.0
-53.524447,-56.240366,190.7332,5.0
-58.82367,-56.345445,190.0187,5.0
-56.590141,-54.735599,189.54891,5.0
-56.488961,-55.143214,189.29573,5.0
-59.590763,-55.502357,189.62557,4.22799
-57.166463,-54.90152,190.6494,4.50773
-56.301311,-54.566892,191.17803,5.0
-56.786706,-56.155009,190.5714,5.0
-57.723619,-54.100442,191.37326,5.0
-58.053455,-53.905883,191.71602,5.0
-59.61082,-53.626636,191.10538,2.38314
-58.019134,-53.913237,188.64096,4.90833
-56.012928,-54.175881,189.09338,5.0
-57.311323,-53.867662,185.60959,5.0
-57.040323,-54.038263,187.56008,4.44984
-58.804059,-53.525457,186.65303,5.0
-55.117467,-54.106905,194.74115,3.70871
-55.964344,-53.989456,193.54215,4.00309
-57.850204,-54.416906,194.09039,5.0
-56.278579,-53.760799,194.04939,5.0
-58.646718,-53.978647,192.44924,5.0
-57.85065,-54.624502,193.1771,5.0
-57.199001,-55.229685,195.29162,5.0
-54.903073,-56.875523,192.70107,5.0
-54.017864,-54.781732,193.78775,5.0
-54.104335,-55.221996,192.39664,5.0
-55.006036,-55.624151,192.79601,5.0
-55.88857,-55.973042,193.06211,5.0
-55.907291,-56.087928,194.44787,5.0
-54.926251,-54.955007,195.46501,4.98119
-53.216897,-55.904289,194.73135,4.58807
-53.342591,-56.413307,194.04939,1.88084
-54.046836,-57.049467,195.12448,3.73384
-55.078689,-56.792284,194.4082,5.0
-55.992424,-56.864269,197.01524,2.87304
-55.104095,-56.139297,196.3676,5.0
-54.545602,-56.050375,197.2225,5.0
-57.313106,-55.158035,196.30297,5.0
-58.172463,-55.859605,196.73042,4.75184
-60.813385,-54.013637,193.64422,4.24723
-63.949504,-54.58617,192.30794,4.66168
-53.368443,-57.086908,200.80033,4.60757
-69.256301,-53.355747,200.82752,5.0
-71.672574,-50.6931,202.53643,5.0
-73.722907,-47.652701,208.24705,5.0
-73.974296,-45.558909,210.33438,5.0
-80.713652,-49.937262,193.52878,5.0
-80.807254,-48.318168,198.51778,5.0
-83.036769,-51.0684,197.23409,4.50052
-82.596839,-51.593575,194.51294,5.0
-83.260523,-52.724044,202.73522,3.93058
-82.133285,-51.255716,200.9345,3.82286
-81.872982,-49.76343,202.43837,5.0
-83.076438,-50.838517,201.60754,5.0
-87.514964,-57.268875,208.48596,5.0
-90.381865,-56.624357,207.80846,5.0
-88.961786,-54.591296,207.4345,5.0
-92.715233,-57.2311,206.66874,5.0
-82.621353,-31.664002,204.05145,1.6882
-105.94077,-35.988645,225.1935,5.0
-101.09486,-31.745792,221.87063,5.0
-100.40131,-33.69528,224.77853,4.86521
-108.18455,-42.678971,222.67382,5.0
-107.50304,-41.285747,222.3636,5.0
-105.15764,-39.023249,224.85609,5.0
-107.93584,-39.664981,225.23763,3.09552
-106.69137,-42.983401,224.58687,3.52188
-107.41523,-48.324742,218.73718,5.0
-96.276573,-49.010489,215.70581,5.0
-107.72858,-56.846997,215.14197,5.0
-105.68627,-55.154023,217.03362,5.0
-106.715,-64.73253,213.67732,5.0
-107.65771,-65.826227,214.45689,5.0
-84.150189,-72.976653,185.88104,4.11067
-87.194934,-65.785889,197.81487,5.0
-86.14971,-65.178255,195.2368,5.0
-82.698464,-70.868264,187.39606,5.0
-83.864479,-68.911979,188.06464,5.0
-85.772181,-68.219434,191.92328,5.0
-82.180532,-64.690186,188.71763,4.75099
-85.124543,-62.055508,193.33088,5.0
-85.788673,-64.739328,194.00526,5.0
-94.230697,-70.382201,202.81233,5.0
-90.053811,-58.517235,207.47862,2.50629
-94.457571,-60.562777,208.78816,5.0
-92.010543,-59.578171,208.51627,5.0
-91.228742,-60.114155,204.70889,5.0
-90.485719,-61.751747,205.00396,5.0
-100.14413,-83.254728,192.18626,5.0
-121.90396,-75.360722,208.46368,5.0
-118.73842,-74.270591,207.54548,5.0
-116.15767,-75.105322,206.62551,5.0
-116.12647,-72.154848,208.77123,5.0
-119.35129,-72.414817,207.29811,5.0
-121.94897,-73.26838,207.80177,5.0
-121.04237,-72.302494,208.67272,5.0
-121.72344,-73.091093,210.74177,5.0
-116.26153,-72.547309,210.63435,5.0
-114.67341,-72.963615,210.50465,5.0
-110.87227,-72.691278,208.24839,5.0
-112.51566,-72.938098,207.51562,5.0
-114.52498,-74.060321,206.28631,5.0
-119.48545,-73.174889,205.02714,5.0
-117.41952,-74.347925,203.20591,5.0
-113.94866,-62.048711,212.90621,5.0
-113.18781,-65.735856,210.09592,5.0
-112.9801,-66.257243,210.03575,5.0
-114.60209,-69.193342,208.37052,5.0
-110.49385,-69.858475,210.90536,5.0
-109.41564,-71.717926,209.36761,5.0
-110.56517,-71.279891,208.88399,5.0
-120.14557,-70.99875,204.26005,5.0
-122.11345,-71.510665,204.88272,5.0
-119.12754,-70.517813,209.44204,5.0
-121.62805,-69.315694,211.42418,5.0
-121.09229,-69.144647,209.98404,5.0
-118.29671,-71.17392,210.78546,5.0
-118.77408,-65.922615,210.08166,5.0
-116.30565,-64.860899,210.69765,5.0
-123.14708,-65.749562,211.30562,4.005
-125.04676,-68.047161,211.03551,5.0
-124.56315,-67.018652,211.0832,5.0
-123.43101,-68.777481,211.36356,5.0
-123.43992,-68.798876,211.37114,5.0
-122.54758,-70.731092,207.80267,5.0
-124.81721,-69.695228,207.94976,5.0
-125.99838,-66.030146,203.68907,5.0
-136.2086,-64.898451,207.45946,5.0
-129.75807,-77.165907,203.51257,5.0
-124.51991,-73.171323,206.49848,5.0
-116.03332,-65.306735,214.71496,5.0
-120.94966,-59.526132,219.88804,5.0
-121.02677,-62.238255,218.41492,5.0
-115.73736,-60.582277,214.47739,5.0
-114.41177,-58.610503,215.2895,5.0
-112.31642,-60.353063,215.38132,5.0
-110.80942,-59.2129,214.88389,5.0
-111.43611,-59.535604,213.61759,5.0
-109.90728,-58.157873,213.36576,5.0
-122.55159,-61.912988,217.04477,5.0
-128.06788,-59.421053,215.6238,5.0
-127.07302,-58.320339,215.98795,5.0
-125.39576,-59.662747,216.3111,5.0
-127.40019,-56.41431,215.08893,2.2868
-124.74902,-56.716511,221.04782,5.0
-108.89682,-56.338202,216.69354,5.0
-109.41609,-56.354694,214.68287,5.0
-111.92864,-56.113334,216.02584,5.0
-110.0615,-54.365871,214.22511,5.0
-114.23883,-52.994042,219.12987,5.0
-115.47393,-52.657185,219.59966,5.0
-114.70149,-54.513294,215.99464,5.0
-114.07213,-54.564218,215.46378,5.0
-114.03692,-56.892126,217.91705,5.0
-116.8539,-53.215344,219.94019,5.0
-120.80658,-53.291117,219.61348,5.0
-119.41993,-51.466878,220.41355,5.0
-116.34131,-45.603148,221.33264,3.89433
-118.40725,-50.630587,218.19206,5.0
-109.78247,-44.605393,221.96245,5.0
-110.81968,-45.484473,223.14763,5.0
-110.68462,-45.577964,220.23036,5.0
-108.88924,-48.216431,221.54124,5.0
-111.31666,-47.928047,222.95552,5.0
-111.3853,-47.132429,224.34039,5.0
-111.91839,-43.980599,223.70924,5.0
-109.39469,-44.722619,225.02769,5.0
-110.09448,-39.397212,226.51864,5.0
-112.98991,-38.585993,223.99317,5.0
-113.835,-38.289809,224.7041,4.63509
-115.06877,-42.153796,222.50222,5.0
-112.21881,-40.558882,222.62123,3.99611
-112.62887,-40.778624,223.08701,4.13602
-112.92528,-41.39027,221.59963,3.8575
-112.16888,-42.403402,220.77236,5.0
-112.66319,-43.524511,220.01463,5.0
-108.80143,-41.691245,221.11646,5.0
-108.67975,-42.972815,219.77126,5.0
-117.80685,-38.874377,218.60124,5.0
-119.84916,-40.888384,221.68565,1.61741
-120.565,-43.782697,220.62037,2.01265
-117.58399,-43.334521,221.27469,2.31063
-117.24881,-43.724084,222.82403,3.54855
-116.38098,-40.33914,223.0099,1.67036
-117.36425,-40.283981,221.10175,2.22166
-118.54809,-39.68515,220.36007,4.80046
-111.05992,-34.9013,221.48552,5.0
-109.11968,-33.899199,223.92141,5.0
-110.00311,-35.918443,224.34484,5.0
-108.73636,-34.089189,226.74953,5.0
-154.59652,-47.486,209.47636,5.0
-159.09834,-47.168087,195.74894,2.62905
-158.91648,-50.590806,195.12537,2.57344
-169.24882,-33.009199,197.50687,2.4806
-170.68718,-30.279804,197.92808,1.83766
-169.75428,-30.825928,196.82848,1.92589
-175.94584,-38.57407,188.11055,2.40213
-176.21907,-39.3776,187.55607,3.09284
-175.62893,-40.17489,187.73748,2.42247
-164.78088,-66.342599,189.26097,3.16408
-163.13482,-68.634404,187.24228,2.42962
-137.86758,-76.165032,190.40603,3.06045
-137.99907,-74.650683,195.13918,3.61329
-187.88992,-29.837422,178.38217,3.92738
-186.01253,-23.287497,177.22284,4.33233
-184.00097,-16.529198,178.09779,5.0
-178.26093,-18.067393,177.27766,3.17683
-184.6553,-15.430598,179.70107,4.86136
-182.73734,-11.789363,178.61617,4.75521
-190.32759,-14.470954,178.12008,4.94436
-186.45513,-15.866071,179.6556,4.37726
-189.21461,-14.214773,177.26518,5.0
-185.1661,-13.366894,177.33694,5.0
-179.65337,-11.282017,176.31713,5.0
-189.61131,-15.216984,161.06844,3.49207
-187.78428,-10.939255,157.39612,3.96505
-184.08521,-21.967707,162.22465,3.06866
-190.12567,-20.879024,162.27145,2.91413
-186.86163,-23.528857,163.33852,4.28478
27.683902,16.320707,58.279883,1.76584
-14.233823,171.3649,30.744799,5.0
-14.709412,169.6907,26.602682,2.02102
-66.737511,64.092135,-48.302233,5.0
-66.908669,64.080658,-48.41723,5.0
-58.981011,40.715659,-65.742988,1.58982
-59.855523,33.017437,-61.421242,1.6396
-79.941211,35.070445,-60.488786,1.63599
-49.371185,-57.978134,48.873311,4.58295
-49.898032,-58.002203,48.944627,5.0
-119.98823,-104.89867,109.92332,5.0
-119.41503,-105.79179,110.61509,5.0
-117.68161,-105.02637,113.11605,5.0
-118.62788,-106.55331,114.34714,4.56619
-119.31519,-107.29099,114.76969,5.0
-122.12949,-109.39837,118.45761,5.0
-110.01603,-98.24311,116.50044,2.8007
-110.74301,-97.570623,115.81759,2.6003
-93.193941,-89.840644,110.21527,4.30294
-90.270879,-86.54451,106.83579,4.06034
-92.810618,-86.072376,106.45648,3.20217
-91.457398,-86.342931,107.46203,4.02003
-91.222501,-85.956265,107.28196,3.76225
-107.75264,-97.897673,115.21719,2.33993
-105.83246,-88.12427,153.47285,3.35371
-108.04816,-88.151793,140.74072,5.0
-107.77983,-85.861994,142.53343,4.21934
-109.40896,-88.358164,141.77525,5.0
-111.26763,-89.755622,155.43537,2.9752
-112.38595,-89.617113,156.88219,2.52259
-112.86377,-88.474721,156.58846,2.99099
-110.98192,-87.021435,153.91902,3.23264
-109.17406,-88.058748,158.88528,2.13557
-109.95274,-89.243261,157.91004,2.06478
-112.9547,-87.067345,157.44069,4.17628
-113.46906,-88.363067,159.20709,2.34526
-113.08485,-89.240698,160.16986,2.06669
-114.76434,-88.19046,160.17031,2.86986
-114.85081,-87.710303,158.80282,3.72023
-112.71623,-89.818135,158.46452,2.37636
-111.30061,-88.224558,165.44858,3.53312
-113.61793,-87.944754,165.22527,1.74109
-116.29407,-88.553614,170.76518,2.3268
-119.61249,-88.27927,167.46191,1.9078
-121.79252,-87.875667,164.63914,2.34624
-118.98,-88.979838,163.63269,1.92456
-118.67602,-87.184014,161.68933,3.55362
-123.97212,-87.286084,169.25373,2.91099
-123.29016,-88.056631,166.32532,1.62186
-122.71205,-88.374878,165.24622,2.53416
-123.98594,-89.377201,170.5704,1.63588
-132.19217,-88.848015,174.56676,5.0
-133.28865,-86.488015,174.52576,5.0
-133.35551,-88.525756,172.16921,5.0
-132.02904,-89.589924,172.26549,2.90061
-132.32633,-85.855308,174.76912,5.0
-132.64324,-88.749287,175.15066,5.0
-116.27312,-88.522747,177.97656,2.78743
-114.12383,-87.894053,176.62824,3.18838
-115.18287,-88.254421,172.67199,2.53653
-113.91122,-89.028311,173.79165,3.02243
-109.2583,-87.301462,174.45979,2.81937
-114.91187,-88.667719,179.65382,2.85769
-82.550929,-86.454362,165.54753,1.96858
-107.90553,-86.028361,158.16677,3.06249
-107.08406,-85.913364,158.60046,3.46904
-108.4404,-88.508596,160.56834,2.10838
-106.90933,-87.231483,161.40184,2.2475
120.95891,-199.35897,-167.40965,1.64043
92.768609,-214.89994,-204.66956,2.72492
57.095934,-242.1648,-169.37753,1.51769
160.67921,-143.22742,-176.41819,3.23676
167.91421,-144.72974,-169.47782,1.6422
292.99167,-209.13315,-150.19488,2.3254
284.03929,-201.17875,-151.60604,5.0
12.374154,-12.970979,23.629699,4.29997
-5.1998769,-36.870845,-7.1814615,2.37277
100.47073,183.89121,66.92115,1.60828
110.67114,188.76616,60.919913,3.09631
108.60476,189.18787,66.230722,4.04851
113.23539,192.88181,61.267133,3.35863
109.30187,187.15247,73.376133,4.37438
109.17083,190.5363,66.941653,4.27594
119.72915,188.33748,69.182311,4.92218
120.1312,188.97938,69.733672,4.95593
117.17783,191.51494,66.746426,4.59019
119.87446,190.69024,64.086341,5.0
127.28285,184.6378,66.519997,2.88199
126.41681,191.22238,68.699591,3.35383
129.29663,190.19883,69.493426,2.90515
136.62123,186.50182,60.554419,4.86979
138.85386,184.24439,61.302791,4.86799
135.54034,181.73836,64.594467,4.0174
140.77315,182.39564,70.782908,3.36987
135.48017,179.8983,73.288326,4.56683
139.01655,178.65044,70.909939,3.46562
139.09232,177.87354,69.78181,3.4555
138.92696,187.75676,26.317864,1.54552
126.97218,192.85969,23.211609,3.18012
