x1,y1,z1,M1,x2,y2,z2,M2
39.027595,-234.12594,-79.860424,3.60425,-344.22961,-204.91099,61.67002,3.16968
35.316938,-209.76876,-95.994763,2.95812,-345.33729,-206.9225,59.669569,3.15197
33.95614,-202.90805,-94.233705,2.14325,-346.98149,-200.39556,57.873442,3.59899
120.09598,-216.63481,-99.082298,1.53883,-341.33494,-200.0958,60.582536,3.18387
-1.6590406,-6.9395444,1.3042438,1.6252,-341.40417,-199.55795,58.220071,3.24885
0.45369417,-6.1778011,1.9046348,3.65816,-339.2518,-196.8301,62.216165,3.7135
1.821623,-6.2043217,2.3271818,2.42654,-334.38937,-198.2796,59.453707,3.67733
1.6990487,-5.9307582,3.1294861,2.11221,-334.67206,-208.84723,69.633362,3.7054
2.1345216,-6.1158454,3.059953,2.65789,-335.43166,-209.6358,66.805039,3.30448
2.2597703,-5.7236077,3.806096,1.79107,-335.65906,-202.8055,68.973276,2.74753
2.2437242,-5.8836228,3.1450864,2.27353,-338.64075,-202.65898,64.016138,3.57337
0.70062561,-4.9949594,3.2297741,1.96188,-337.03404,-200.90889,63.174805,3.50872
-0.20865261,-4.7269674,3.6353835,2.46773,-335.17638,-197.4218,65.561788,3.22354
-27.534246,143.48772,59.432085,5.0,-329.52358,-193.69818,61.845979,5.0
-35.387467,137.85209,50.127134,1.72617,-345.80603,-192.02645,49.526452,3.78017
-8.5084903,-41.704617,1.3550564,5.0,-344.88152,-193.16429,52.478331,4.22602
-105.09479,-44.208587,3.0603988,1.68914,-346.0142,-191.09485,54.734066,3.65563
-25.64482,-75.961671,-341.92778,1.6332,-344.03971,-188.75499,52.374967,3.10629
-46.703523,-39.970303,-341.70269,2.5084,-347.07668,-188.60246,48.550024,2.77646
17.908715,24.695092,-280.82294,3.6782,-342.79694,-185.71633,49.654334,3.58424
17.424213,25.648274,-276.40581,3.25267,-346.89255,-202.82196,36.562223,2.78757
28.184896,21.248192,-284.17078,5.0,-345.24354,-206.13622,-43.440425,5.0
15.566878,19.394312,-286.5514,5.0,-346.59111,-239.49088,-26.695485,3.16285
15.115805,23.079563,-277.72338,4.07881,-253.41174,-263.52093,5.335766,2.94619
16.437378,23.174614,-281.98941,4.43726,-267.53557,-268.75679,39.950153,1.68806
15.594959,20.55431,-280.51094,2.3811,-273.92826,-270.39968,39.747752,1.70097
-8.6533508,24.578089,-274.64609,5.0,-298.23366,255.59028,-151.10564,2.65897
-5.0897829,20.469511,-278.06837,4.0222,-304.30809,249.73376,-151.65948,5.0
-4.4483852,21.438517,-278.35987,4.33504,-307.13401,244.12423,-165.89965,5.0
-5.3750467,23.949506,-277.84818,5.0,-300.52546,246.71397,-169.78276,4.49461
-4.2799013,22.52965,-281.26778,4.56346,-297.67069,253.88201,-156.04739,4.87586
-4.7519237,18.686724,-283.95594,4.83506,-301.63698,248.38919,-157.3517,5.0
-8.0262163,15.300777,-285.55565,4.55953,-294.11594,247.95843,-160.7603,2.77135
-10.026628,20.383598,-288.45509,3.6321,-294.16738,255.35843,-164.95784,4.27634
-7.5934177,18.813087,-288.80052,1.61888,-315.41418,231.21781,-160.44588,5.0
-7.652699,23.273119,-287.8538,2.15934,-306.82488,237.92781,-152.14505,4.88802
-10.808429,22.415768,-282.91161,5.0,-307.57775,252.03853,-135.76308,4.5259
-6.2473298,23.27245,-282.7039,2.4948,-309.296,251.09384,-135.95923,4.5031
-4.1818419,22.477501,-286.36598,1.66988,-314.10698,248.29604,-138.81592,5.0
-5.6554075,21.868084,-286.04283,1.84492,-314.34833,247.6249,-137.60151,5.0
-2.3182673,19.097348,-283.84852,4.1383,-314.34785,247.62478,-137.59911,5.0
-3.4058353,18.582202,-287.56809,5.0,-332.07162,245.88334,-130.88383,1.98323
-0.81617526,17.214942,-285.68669,4.25527,-329.1481,248.20986,-131.3492,2.53316
-12.096128,11.509777,-287.82038,4.58548,-337.86384,247.27839,-128.55982,2.42039
-18.412938,17.918184,-287.40674,5.0,-337.90182,245.66267,-128.64107,3.46351
-14.166073,16.316918,-287.45444,4.80104,-339.20517,247.90254,-126.17236,5.0
-11.712805,13.710542,-286.85137,1.76339,-334.57206,249.22139,-129.97134,5.0
-14.469166,12.472319,-288.38867,4.11475,-334.58312,249.24711,-129.99394,5.0
-13.780967,12.985683,-283.34441,4.708,-342.35079,245.59079,-125.69544,3.02395
-12.641249,15.499236,-282.96911,1.97318,-343.43347,248.14953,-127.65839,3.32389
-11.63926,18.453833,-284.90756,2.39985,-342.56762,247.38283,-128.6829,3.14026
-15.577684,17.540989,-281.83028,5.0,-318.11462,225.24783,-121.05224,2.65592
-15.985967,16.676395,-280.45923,3.76249,-318.11269,225.25083,-121.0508,2.65197
-20.032701,21.906082,-278.30148,4.25462,-318.12135,225.21742,-121.08061,2.55821
-19.477328,22.889796,-280.59964,3.76104,-319.47133,233.56669,-136.25827,5.0
-18.01758,20.322311,-279.71576,3.27864,-319.46556,233.5572,-136.25009,5.0
-23.075663,2.6731755,-311.5249,3.17957,-318.82134,231.67922,-133.64917,5.0
-15.064209,6.8842702,-309.82758,2.93863,-318.14875,230.01759,-133.80878,3.11654
-19.771506,7.3288801,-313.05463,3.66879,-318.14779,230.01855,-133.81263,3.11673
-17.370388,23.837184,-289.56762,2.15527,-330.82164,221.83802,-134.64723,5.0
-17.122565,19.238086,-292.19472,2.60751,-331.5798,220.51376,-134.35156,5.0
-20.611252,19.800479,-293.70349,2.99262,-323.31887,216.79351,-151.93399,5.0
-1.7869635,15.357607,-290.94357,5.0,-322.55541,223.55855,-146.83888,4.21125
0.61415504,17.569181,-293.43561,4.39351,-328.59715,227.59779,-149.70229,5.0
1.8947218,18.590893,-291.41693,5.0,-319.37806,240.67572,-149.55085,5.0
-0.79567192,20.666187,-289.94871,4.40334,-317.82279,236.05211,-153.28638,5.0
-3.9522937,20.182576,-291.44412,3.94794,-319.68238,233.02307,-160.62569,3.8958
-6.0275875,24.656425,-291.24889,2.41743,-318.43048,230.89209,-158.71033,4.35829
-4.7447921,22.295756,-294.2134,3.06465,-318.55884,233.43941,-159.53772,4.53587
-7.8269774,15.889802,-289.10807,4.88275,-322.71262,224.90144,-165.10831,2.02717
-5.0581365,16.54602,-289.32336,4.63216,-322.47561,225.41153,-165.05976,2.0254
-5.4891522,11.920847,-298.2744,3.95127,-323.52655,224.60793,-164.04343,2.12814
2.4991244,15.678529,-297.4556,5.0,-321.09438,224.53233,-163.72324,3.61414
2.6181329,13.857409,-304.71423,3.56856,-324.29962,221.68935,-164.43381,4.43157
7.0682474,3.7896042,-316.81387,5.0,-323.49867,217.77198,-161.87807,5.0
8.8596151,8.254093,-305.23929,5.0,-323.50252,217.76933,-161.86942,5.0
4.3595789,6.1675451,-308.53944,5.0,-323.50973,217.787,-161.86173,5.0
5.5206916,10.556818,-308.15611,5.0,-322.68234,216.8423,-160.82809,5.0
3.1565682,11.28892,-307.03289,5.0,-323.46406,217.62871,-160.22762,4.17789
12.649612,9.5726578,-306.92458,4.49689,-324.4751,214.69847,-160.54107,5.0
16.671384,8.4301542,-315.09605,5.0,-318.92807,222.75604,-159.6382,5.0
14.254666,11.699544,-314.96144,5.0,-323.28233,218.9436,-160.87953,4.06795
9.5371165,11.769634,-313.71163,5.0,-322.96935,220.22483,-161.58144,5.0
9.2010401,7.645456,-311.60781,5.0,-323.80876,222.95087,-161.55308,2.976
7.6864679,9.5463601,-310.74221,5.0,-323.85155,225.55263,-161.87663,5.0
4.8636935,8.5517256,-314.85134,5.0,-325.76739,220.35139,-162.36509,3.31692
3.7065924,11.026946,-313.74416,5.0,-325.76787,220.35944,-162.34874,3.41075
5.2487995,14.893496,-310.45962,3.82428,-325.75729,220.35716,-162.31268,3.55886
8.869421,15.400397,-312.65481,3.09128,-324.86788,215.59905,-159.23004,5.0
14.876005,13.310393,-309.75805,5.0,-325.85008,217.17583,-159.9531,5.0
12.986579,13.107477,-306.63174,5.0,-325.82508,217.1691,-159.95406,5.0
13.098902,16.758854,-308.8042,4.20857,-325.91113,215.05964,-161.4675,1.83452
12.89164,17.631471,-306.95533,3.78488,-329.39666,212.22603,-167.32078,4.29169
10.096947,18.248354,-305.56467,3.33368,-325.4847,222.73224,-165.73186,5.0
16.665144,21.187574,-307.23168,3.00186,-348.67137,238.11074,-126.32957,2.56607
4.0658464,18.257491,-303.20189,5.0,-394.13511,146.14985,-53.364315,2.474
6.7286053,13.473863,-304.85775,5.0,185.59563,250.84276,-209.52351,5.0
8.487435,12.895869,-308.15834,5.0,187.41531,248.70337,-208.5567,4.92142
6.1050365,12.102479,-298.68358,5.0,188.85471,250.85165,-209.56678,4.68879
8.5761342,16.379988,-302.51413,5.0,192.73735,250.9984,-210.16293,3.49646
7.8273169,15.346464,-296.48883,5.0,191.42006,248.94447,-212.21338,2.86188
5.5416406,15.648777,-296.30251,5.0,193.47051,248.11383,-206.34039,4.14682
4.6613345,15.977944,-299.53134,5.0,193.77675,248.30722,-205.30723,4.49835
6.0105429,20.302699,-296.43891,2.94891,192.06909,241.09206,-200.82268,5.0
10.16336,20.594648,-299.44576,3.81098,193.00994,243.42195,-203.53514,5.0
12.520797,22.610995,-299.24385,2.94012,193.03302,246.93464,-203.18371,5.0
14.889823,20.981092,-300.90685,3.28694,188.82298,251.17953,-204.06975,5.0
13.538386,13.92527,-301.90661,5.0,186.73215,251.67616,-206.75336,5.0
11.36325,15.080924,-299.64589,5.0,190.15373,249.92787,-206.68942,5.0
11.250928,11.935444,-302.21371,5.0,193.47628,251.74503,-206.43221,5.0
12.235088,17.227422,-297.78633,5.0,183.77017,263.53343,-205.8154,5.0
14.78062,16.057952,-296.66801,5.0,180.16157,260.94525,-208.02065,5.0
16.109771,18.456285,-299.34771,5.0,180.79906,259.93962,-205.88751,5.0
12.026934,18.433887,-292.78218,5.0,182.94759,262.78404,-211.24512,5.0
12.949138,14.287756,-289.09203,4.56948,181.73078,261.4051,-213.21192,3.75103
14.42939,23.167482,-289.89567,5.0,181.26973,234.14397,-223.38148,1.94245
14.685235,25.613842,-292.81695,5.0,182.48846,229.45894,-222.95793,5.0
13.134114,19.198639,-290.1796,5.0,181.51059,229.76507,-221.98727,5.0
9.787168,18.183278,-293.4218,3.45315,183.80287,230.00485,-222.86899,5.0
7.3882781,15.0339,-292.12652,5.0,191.38737,211.60741,-228.41265,5.0
6.5570013,10.729982,-302.6483,5.0,186.62494,225.45684,-219.47962,5.0
11.688184,11.678818,-300.14734,5.0,165.82621,236.14442,-229.60014,4.52724
14.151703,11.396006,-296.35466,5.0,167.30359,238.45737,-230.21647,5.0
17.177727,11.486711,-302.76285,5.0,170.17038,234.00767,-228.81169,4.79374
22.047268,11.229193,-302.01225,5.0,168.1882,233.37824,-228.12708,4.17296
25.380843,16.490193,-293.13965,5.0,169.87182,233.8245,-230.45301,5.0
27.846591,17.963759,-290.26963,5.0,173.59677,234.54264,-226.992,5.0
17.75182,20.360309,-293.9014,5.0,177.54527,239.80855,-226.36653,5.0
17.941253,23.148539,-295.69544,5.0,173.86071,230.31494,-228.65929,5.0
23.588584,18.649172,-292.79154,5.0,173.46119,231.46108,-227.16363,5.0
19.217363,16.652214,-298.26147,5.0,174.43762,228.82806,-226.14153,5.0
18.592903,12.958493,-298.91714,3.96527,177.83565,229.59824,-225.61366,4.17773
21.92202,15.863059,-299.07046,5.0,193.3407,232.68389,-208.40574,5.0
20.393184,22.531322,-298.78565,4.92824,193.7431,236.59646,-207.00432,3.55969
23.005576,19.155738,-296.9818,5.0,193.31138,233.93039,-204.66734,3.62137
21.20262,20.882252,-300.79319,4.63953,159.98351,280.52849,-210.94465,3.22352
25.112517,20.561999,-296.69119,5.0,162.8027,295.88151,-213.20423,4.57437
30.457648,15.779485,-298.47498,5.0,162.00319,307.10664,-219.09164,4.57139
28.553956,17.907598,-296.16612,5.0,156.52299,301.96122,-222.73774,4.92189
25.251137,14.511064,-300.75174,2.64632,168.60694,301.52367,-213.47297,3.65311
28.437177,13.256015,-304.92951,2.43517,166.95793,291.78674,-214.16912,3.79677
28.721103,12.881383,-305.01108,2.48737,166.02765,292.77404,-213.62538,5.0
18.43779,19.758135,-309.58734,3.64837,167.55888,297.32427,-213.03885,5.0
18.599589,17.646626,-304.20833,4.74617,169.46366,278.0891,-209.41342,2.80738
17.430007,14.608455,-303.7947,5.0,167.43484,281.8953,-213.93162,5.0
20.946329,12.078187,-305.09176,5.0,172.77851,275.06175,-208.94564,5.0
20.673099,17.669246,-305.91412,4.84731,171.71459,276.82518,-210.74369,5.0
23.133945,15.475167,-306.59073,5.0,133.94688,290.34054,-232.58519,1.83737
17.999197,12.360554,-309.07386,5.0,135.66272,271.49377,-252.57335,5.0
17.559267,15.593173,-312.92983,5.0,136.65501,257.91705,-250.41665,3.31928
23.853345,14.93272,-313.36352,5.0,168.39108,233.38737,-237.37214,2.95112
21.092526,17.654537,-312.15471,4.88805,168.61944,230.20292,-231.4429,5.0
27.165078,13.612371,-310.6914,5.0,165.01613,231.45182,-237.24666,4.90202
30.83384,11.539195,-313.24451,5.0,165.69785,232.81166,-240.20334,1.50247
26.786213,11.327364,-314.61333,5.0,172.10496,234.77942,-231.43953,2.62664
18.253261,10.747031,-313.88412,5.0,175.18088,211.25789,-253.39209,2.59353
18.79125,6.9886812,-313.34212,5.0,177.09095,211.21054,-251.08251,2.53458
19.404567,9.3542528,-309.8989,5.0,176.04866,211.86918,-251.14837,2.50477
22.295091,11.558472,-313.00783,5.0,176.65826,212.0931,-247.72198,2.95774
21.739718,10.218401,-307.27224,5.0,175.18136,210.86703,-248.06813,3.03833
24.917289,10.712041,-309.08768,5.0,174.02801,211.60873,-256.56752,2.68225
12.381285,-7.9705059,-329.58388,5.0,184.3769,211.84322,-246.73065,2.13488
16.723534,-4.8849768,-326.93405,5.0,182.23654,211.5014,-252.16951,3.35153
12.840382,-3.23379,-329.51747,5.0,179.82985,211.87808,-249.91089,4.0111
6.8208703,-2.5284308,-329.2224,5.0,182.52404,211.06607,-246.6643,2.85793
9.0124986,-6.2025388,-327.86517,5.0,167.81128,220.48949,-245.51817,5.0
20.972181,-3.7853742,-327.24784,5.0,162.97625,233.49182,-235.10005,1.84913
18.802393,-7.6615073,-334.87463,5.0,163.45654,232.26527,-236.4558,3.6252
17.483494,-6.3940889,-331.63956,5.0,163.50269,232.90084,-237.88992,5.0
21.114367,-6.4911455,-333.34089,5.0,159.70852,237.65822,-257.88817,2.59384
22.981062,-4.1415082,-330.99638,5.0,158.03691,238.59414,-258.51172,3.04541
27.770818,-5.5754043,-334.5078,4.55283,144.90874,220.75174,-255.61705,1.75804
30.346663,-9.6664881,-336.5666,5.0,145.83901,216.44195,-248.64504,3.1726
21.1995,-11.322689,-337.44111,5.0,151.48172,220.06017,-253.07094,1.50783
22.34947,-10.357027,-339.72991,5.0,163.73922,221.89571,-246.46335,4.03213
18.111074,-12.941227,-341.63939,5.0,136.25502,221.70401,-272.28267,3.62564
23.484285,-14.43485,-342.05035,5.0,229.39401,293.78797,-173.04089,2.45169
28.102437,-8.5688912,-339.57747,5.0,205.65927,216.01648,-182.26431,5.0
9.4065192,-9.00949,-331.55487,5.0,224.02246,221.12505,-179.47012,4.47724
10.905045,-2.4453031,-330.91392,4.77716,223.63112,215.4612,-175.5745,3.85737
15.453664,-3.5442372,-336.15163,5.0,201.79779,219.69887,-190.04256,3.19386
11.824575,-7.9841005,-335.79594,5.0,203.23142,218.91211,-191.55215,3.86799
12.671006,-8.3455832,-333.81648,5.0,203.82853,218.48711,-187.53346,3.87607
4.2178385,-13.58463,-333.81069,5.0,205.01553,219.7407,-186.75222,4.92642
12.680812,-11.038428,-338.53314,1.83489,199.22908,223.92717,-191.51705,5.0
15.258437,-14.840793,-340.6793,4.15605,198.86514,226.03363,-193.84779,3.01405
16.427127,-9.4002791,-338.1097,5.0,199.68917,226.66199,-193.88673,3.60628
5.6120651,-21.58104,-342.41005,5.0,197.07382,228.19165,-196.64342,5.0
18.063382,-16.482285,-340.00002,5.0,199.15456,234.93013,-197.93186,4.20781
21.645671,-18.935553,-344.70687,5.0,195.89836,233.4084,-200.47125,2.88607
26.892295,-17.490626,-343.97767,5.0,194.40078,235.04335,-204.26638,4.76299
29.653115,-17.668358,-342.71002,5.0,195.37385,232.67043,-206.35866,4.50314
26.075728,-21.232038,-347.95041,5.0,194.97626,230.05593,-206.3327,5.0
24.023166,-21.929151,-345.29211,5.0,194.5902,229.28539,-202.31785,4.31617
28.147456,8.8300806,-318.80581,5.0,149.07021,-149.50401,318.83732,2.8193
24.794715,6.900762,-322.467,5.0,193.08927,-144.98232,340.54998,1.7538
25.668335,7.7273579,-317.18605,5.0,174.83954,-144.12837,339.58941,4.88492
26.462616,11.714699,-318.76124,5.0,176.89287,-140.11497,348.84601,3.10261
21.438409,6.8528467,-317.4468,5.0,173.98042,-145.42835,345.03549,3.5119
19.182151,7.4457714,-319.74273,5.0,173.48139,-149.0301,345.17202,2.19714
18.021484,5.3337057,-329.65074,3.00124,188.97442,-142.81325,345.29846,4.12937
21.633636,2.0728959,-325.66641,3.17829,188.1802,-144.93797,349.90657,1.99767
20.182357,-1.4366283,-327.42836,5.0,61.431618,-121.60456,416.43346,4.06451
17.16391,1.2994522,-327.74259,5.0,29.313349,-99.054053,407.41051,2.55656
17.773661,-1.1931513,-330.65451,5.0,32.601281,-100.97878,403.05818,3.43912
19.13847,3.6498696,-322.91762,5.0,39.5531,-99.819907,408.09608,5.0
24.546446,4.280347,-319.55552,5.0,21.413468,-95.318411,409.67635,4.47381
25.05591,1.4719477,-323.51356,5.0,16.022683,-94.749069,418.93775,5.0
26.402889,4.0479016,-325.52823,5.0,63.907066,-102.94642,415.87337,5.0
26.062356,-1.8177229,-331.5727,5.0,67.805084,-107.61318,416.48346,3.54568
14.945092,1.3970659,-333.40374,5.0,70.16851,-113.62186,417.24931,3.64803
9.6137811,1.0930817,-327.71941,5.0,63.964276,-116.73924,414.25464,5.0
9.6235871,1.3560593,-325.55676,5.0,48.60681,-98.262238,413.46283,5.0
8.3688723,3.8064303,-327.18499,4.88168,44.005437,-93.972518,396.78327,5.0
13.841033,-2.1101182,-326.6002,5.0,55.005753,-90.652015,391.47758,4.28896
13.185372,4.0085664,-325.20062,3.6219,70.507447,-91.794426,397.04096,2.4545
14.197613,2.9755996,-324.97286,5.0,72.712703,-91.379528,392.60112,4.50658
15.434498,8.8801132,-325.38025,4.85188,24.85957,-90.360192,385.46421,4.15409
15.46659,5.8738125,-321.28627,5.0,27.357609,-98.870882,396.89384,4.10836
12.739648,8.1316301,-318.53348,3.69201,37.047368,-95.647974,388.66945,1.90901
9.7880595,6.1623078,-317.95537,5.0,38.683882,-100.02567,394.28908,5.0
9.0169559,6.3309031,-320.66627,5.0,24.333135,-147.57435,373.77448,5.0
6.4281869,10.160903,-318.2812,5.0,19.897144,-144.39844,337.54906,3.6919
4.4331235,5.0762998,-324.02213,3.50557,26.615313,-141.80292,361.22323,3.85323
13.341376,12.517783,-319.52298,4.8081,21.974517,-138.42281,364.69769,4.54343
-2.6708354,6.2891164,-317.15128,5.0,21.603849,-143.87729,368.28466,3.92198
-5.2631698,5.3884184,-319.27784,5.0,31.554181,-147.84394,367.99909,5.0
-9.6767345,-0.98600074,-326.05508,3.07147,60.005678,-54.843173,392.48189,1.75566
-7.1864715,0.29857755,-322.96799,2.51418,57.83648,-51.932159,392.54487,1.54069
-3.4521907,3.8963553,-318.09087,1.57658,56.577364,-52.02134,393.4064,1.69246
-11.692301,-19.578623,-338.02992,2.94603,57.12976,-39.254584,401.51108,3.31137
-12.36802,-17.889103,-340.34144,2.42223,-5.2318064,-86.904715,407.09081,5.0
-6.4220538,-20.671762,-335.6912,5.0,-14.479745,-87.675617,403.91537,5.0
2.8588241,-18.233426,-339.33544,4.32653,-22.804139,-86.449434,397.60826,5.0
-2.5692102,-20.909222,-343.15085,2.41221,-26.060341,-82.691197,396.18809,5.0
-5.1232123,-18.794147,-340.40429,3.47423,-28.240596,-86.076963,393.96745,5.0
-10.71349,-22.424686,-341.65321,2.92417,-29.11991,-82.987106,399.69284,5.0
-8.3458008,-21.122167,-343.59657,4.61045,-25.815633,-89.620059,391.0497,5.0
-10.22141,-14.845584,-340.20594,2.72223,-25.347851,-86.27023,384.66855,5.0
-9.1097728,-11.093475,-335.23834,3.36504,-42.061543,-73.96801,390.76797,5.0
-5.5337246,-6.0852018,-333.33644,1.94328,-44.672081,-69.483462,387.92715,5.0
-9.5095878,-7.1858073,-334.12136,2.94906,-41.448091,-70.500995,395.98136,5.0
-11.907586,-4.4591984,-331.42873,3.59018,-43.130758,-69.486707,395.29627,5.0
-15.702041,-6.7547916,-329.43367,4.4762,-42.029813,-67.804641,377.93547,3.47204
-13.118174,-9.4645748,-325.95836,5.0,-45.642259,-71.461798,378.31239,3.48269
-9.4195514,-3.3354152,-327.83129,3.85104,-41.780297,-71.172379,379.82102,3.42035
-5.2859018,-8.9729406,-328.95496,5.0,-36.824122,-84.20115,377.78692,4.54781
-3.8350681,-12.083318,-330.42853,5.0,-39.850519,-76.1824,399.26544,5.0
-36.59226,-11.903691,-319.94197,2.25358,-31.958329,-75.427243,407.22879,3.73101
-29.229781,-22.893365,-341.36171,1.76453,-33.518883,-77.710863,405.63939,4.75449
-30.926655,-22.687106,-338.88526,1.88565,-32.414572,-79.466606,401.96156,5.0
-25.850745,-23.30332,-334.44094,3.19126,-39.560619,-76.909913,409.1451,5.0
-30.575424,1.8359932,-308.93435,2.29619,-32.634281,-81.57042,419.0839,3.64736
-26.604465,2.8957035,-313.45935,2.70751,-18.532569,-85.572283,404.00768,5.0
-25.269074,48.508039,-276.09381,5.0,-23.091635,-89.597103,402.16155,5.0
-26.627197,54.305691,-272.92649,3.15926,-25.188238,-87.370814,410.12105,5.0
-50.799732,70.120338,-265.89384,5.0,-30.011243,-83.373879,408.97011,4.71507
-52.496606,68.783053,-261.8948,5.0,-27.751661,-82.416081,406.06342,5.0
-48.447644,69.411079,-262.05259,5.0,-28.748762,-68.549582,422.55115,5.0
-53.105912,77.395455,-275.25674,5.0,-30.776135,-67.192751,430.49959,5.0
-53.257012,74.591847,-263.63402,4.06539,-33.190041,-66.783022,419.24351,5.0
-66.20799,75.016066,-266.04494,4.00415,-35.427508,-66.018009,420.97762,5.0
-65.915595,74.794541,-261.17496,4.40187,-37.702474,-67.62712,427.10012,5.0
-62.136296,74.903297,-269.52516,5.0,-41.506263,-61.419396,430.02123,5.0
-65.87548,76.452636,-269.2916,3.88835,-41.342323,-63.894243,413.96763,5.0
-61.699486,74.190918,-271.44757,5.0,-34.312621,-69.253057,411.78016,5.0
-61.0933,71.137927,-268.39124,5.0,-38.931782,-73.113696,407.66195,5.0
-66.317638,70.490624,-267.48152,5.0,-42.629804,-68.540207,400.9933,5.0
-62.12025,73.612145,-262.42789,3.30672,-40.402433,-66.97785,404.21633,5.0
-62.26823,71.810749,-261.47538,5.0,-31.734294,-96.139673,368.04812,4.77333
-60.315511,69.66737,-265.60947,5.0,-33.810224,-97.887003,367.92697,4.63433
-59.268949,69.592154,-264.88383,5.0,-17.124897,-110.11218,361.12419,5.0
