#id,x,y,z,mvir,Name,SGX,SGY,SGZ
1885,4.3409758,386.2059,15.569708,1.019409e14,,,,
1886,88.72969,88.13188,23.842312,1.2002911e14,,,,
1887,263.08246,20.252682,401.92212,1.5731826e14,,,,
1888,220.17946,322.23166,4.1567235,1.4917802e14,,,,
1889,293.5488,402.1519,108.980736,1.0694061e14,,,,
1890,418.6255,373.2863,174.85164,1.5132445e14,,,,
1891,42.108727,489.85815,57.16833,1.4060525e14,,,,
1892,446.33374,349.9206,5.901526,1.5200664e14,,,,
1893,200.41226,274.6231,119.271576,1.5253182e14,,,,
1894,410.9486,116.635994,367.94357,1.3751395e14,,,,
1895,489.57562,303.5512,266.99368,1.5421332e14,,,,
1896,199.0868,256.05057,15.590464,1.4942023e14,,,,
1897,275.61462,352.87842,89.59662,1.416315e14,,,,
1898,165.9705,372.55222,471.18008,1.5065702e14,,,,
1899,50.658504,39.401146,105.126625,1.4736667e14,,,,
1900,314.219,489.0473,175.1901,1.4535545e14,,,,
1901,133.41794,424.1339,163.63377,1.5454435e14,,,,
1902,77.54568,304.30185,55.673378,1.3759069e14,,,,
1903,131.73006,260.37177,403.85977,1.4581909e14,,,,
1904,442.72427,312.9456,334.9726,1.4380233e14,,,,
1905,131.80388,435.49692,235.20421,1.5797126e14,,,,
1906,240.46884,429.01962,384.66537,1.23063664e14,,,,
1907,422.72513,348.1859,298.90546,1.5240185e14,,,,
1908,463.87244,479.16074,172.33583,1.5287478e14,,,,
1909,406.1814,53.94965,252.49925,1.2400039e14,,,,
1910,75.39015,318.2617,61.059174,1.5383358e14,,,,
1911,347.7278,378.9497,157.12633,1.4418395e14,,,,
1912,296.38675,498.55484,107.12333,1.502162e14,,,,
1913,283.22263,48.574997,189.4601,1.1289816e14,,,,
1914,9.396734,305.2932,243.41002,1.4936787e14,,,,
1915,154.58609,411.2363,421.14316,1.5105972e14,,,,
1916,367.1522,230.96747,98.49902,1.34105295e14,,,,
1917,118.09386,334.005,308.9913,1.2038062e14,,,,
1918,438.15143,83.572624,121.444374,1.514112e14,,,,
1919,346.03323,31.311924,1.507861,1.2882157e14,,,,
1920,180.4378,231.15115,405.54822,1.31868045e14,,,,
1921,169.93288,200.14667,415.96506,1.3363838e14,,,,
1922,328.4736,197.62886,267.47617,1.1108696e14,,,,
1923,70.193184,485.5519,359.55585,1.5262881e14,,,,
1924,155.20702,230.5112,187.92496,1.459948e14,,,,
1925,86.54958,462.8631,479.90747,1.1269931e14,,,,
1926,432.86926,258.08185,350.78864,1.4345567e14,,,,
1927,55.69484,435.75635,125.27152,1.5094495e14,,,,
1928,3.6630764,487.35834,488.77365,1.45746e14,,,,
1929,382.89716,26.87631,54.63738,1.4858525e14,,,,
1930,245.87526,334.05328,469.81165,1.4489683e14,,,,
1931,76.59331,227.08745,475.10724,1.4879574e14,,,,
1932,371.3157,210.92247,126.87916,1.4345021e14,,,,
1933,324.66885,59.910023,369.30347,1.5058264e14,,,,
1934,226.84207,35.402428,450.27737,1.458277e14,,,,
1935,298.19427,460.31808,281.39655,1.4598072e14,,,,
1936,165.36206,335.5148,256.8958,1.4891027e14,,,,
1937,432.334,493.14102,322.57666,1.4738408e14,,,,
1938,464.37088,73.452995,9.630308,1.5150262e14,,,,
1939,137.18152,39.923798,460.28726,1.17036215e14,,,,
1940,72.515755,156.09654,391.3101,1.4591212e14,,,,
1941,125.78665,96.219284,41.915493,1.1832314e14,,,,
1942,358.63812,75.20398,23.279108,1.3107711e14,,,,
1943,228.95126,455.4311,85.08469,1.0036998e14,,,,
1944,48.131226,163.34953,265.40555,1.4856637e14,,,,
1945,29.905361,471.27078,223.92526,1.4353381e14,,,,
1946,371.20804,255.35022,222.59056,1.4560144e14,,,,
1947,201.02728,481.5034,67.37613,1.4400681e14,,,,
1948,475.7417,391.66415,356.739,1.4542563e14,,,,
1949,59.99947,319.56833,151.97504,1.4017326e14,,,,
1950,380.93402,65.80861,154.38736,1.341078e14,,,,
1951,10.598652,357.0313,420.78732,1.2138867e14,,,,
1952,381.99698,131.38316,91.25715,1.4964215e14,,,,
1953,485.3079,176.30974,11.028315,1.4339745e14,,,,
1954,162.21663,247.42653,69.51565,1.4513277e14,,,,
1955,28.966341,130.38643,475.9064,1.4998636e14,,,,
1956,394.33823,140.0353,416.6926,1.4578708e14,,,,
1957,36.52818,91.908485,356.9835,1.4599184e14,,,,
1958,111.40162,444.1787,282.65823,1.4759147e14,,,,
1959,316.10992,4.8316255,227.3695,1.4210951e14,,,,
1960,34.750633,486.42105,109.33764,1.5042745e14,,,,
1961,42.66462,120.70873,439.21265,1.4187347e14,,,,
1962,498.11017,9.560063,127.41481,1.4700088e14,,,,
1963,333.8008,232.88026,51.453644,1.4816191e14,,,,
1964,74.42738,360.4538,91.951584,1.2896798e14,,,,
1965,103.82066,323.3326,487.83798,1.198906e14,,,,
1966,92.053406,423.04465,186.4152,1.4974172e14,,,,
1967,185.19904,379.1275,332.4895,1.474145e14,,,,
1968,202.54317,492.79135,0.3806932,1.4049027e14,,,,
1969,198.80481,133.77771,237.33257,1.0373494e14,,,,
1970,300.41315,235.69855,67.15623,1.4135694e14,,,,
1971,154.03137,244.95665,229.40193,1.4166275e14,,,,
1972,421.57498,38.76784,293.79932,1.4714338e14,,,,
1973,58.887222,112.08293,106.59854,1.210366e14,,,,
1974,95.45369,223.6598,240.38458,1.3562746e14,,,,
1975,359.41174,321.29703,38.123085,1.4447122e14,,,,
1976,63.50172,147.28587,473.35773,1.29447965e14,,,,
1977,283.67206,412.28433,258.1406,1.4082958e14,,,,
1978,194.30757,32.535057,97.252,1.4718017e14,,,,
1979,341.10434,220.97627,8.621167,1.4238649e14,,,,
1980,342.9881,247.36104,199.74997,1.4274441e14,,,,
1981,164.17795,283.45306,104.19197,1.4719782e14,,,,
1982,103.59121,288.94907,410.32288,1.4914217e14,,,,
1983,302.17245,169.84903,413.03333,1.4334183e14,,,,
1984,235.39705,316.52905,434.17834,1.363745e14,,,,
1985,339.45825,455.80652,123.981705,1.27466325e14,,,,
1986,450.77383,240.38414,298.05893,1.45577e14,,,,
1987,240.37231,3.3682706,142.00742,1.4820863e14,,,,
1988,168.59721,324.7926,113.31807,1.36785254e14,,,,
1989,356.52896,219.40628,481.92224,1.1656491e14,,,,
1990,326.26648,303.33643,63.70643,1.4026722e14,,,,
1991,222.80577,481.84756,58.086082,1.439185e14,,,,
1992,186.87163,88.709885,391.27887,1.0674476e14,,,,
1993,223.5012,150.99838,273.1807,1.31607395e14,,,,
1994,191.91464,415.57864,174.23965,1.4260231e14,,,,
1995,9.242939,285.90433,197.65633,1.4364218e14,,,,
1996,384.1045,41.201763,348.36417,1.3303558e14,,,,
1997,181.74916,24.70268,352.08347,1.5527956e14,,,,
1998,19.186222,358.37018,132.23792,1.38749095e14,,,,
1999,234.35667,305.3992,52.669437,1.4194744e14,,,,
2000,463.3436,77.095406,344.70193,1.4372078e14,,,,
2001,1.2689264,167.86412,397.1032,1.4140965e14,,,,
2002,389.6667,89.87357,205.4474,1.2949589e14,,,,
2003,186.30269,100.69852,403.53134,1.442151e14,,,,
2004,354.36795,217.73679,497.13806,1.00722805e14,,,,
2005,433.38293,393.2621,138.51704,1.32470305e14,,,,
2006,347.73462,324.4134,25.369925,1.4475655e14,,,,
2007,399.621,238.93083,192.34457,1.3959291e14,,,,
2008,198.87262,489.14224,383.58365,1.4659569e14,,,,
2009,158.04544,234.01688,266.87057,1.3848039e14,,,,
2010,19.475746,419.67386,294.1093,1.5021155e14,,,,
2011,86.60041,325.89374,490.48383,1.340109e14,,,,
2012,232.91602,310.43442,427.12936,1.1388976e14,,,,
2013,153.83293,394.58035,474.31342,1.4258174e14,,,,
2014,395.29874,6.8149195,126.77857,1.3465118e14,,,,
2015,143.93771,76.70053,20.980858,1.4245326e14,,,,
2016,51.251217,322.8006,140.93845,1.4846737e14,,,,
2017,173.58134,57.503452,225.81447,1.39605605e14,,,,
2018,438.5407,399.06378,64.88542,1.0289789e14,,,,
2019,367.50018,198.6633,444.87347,1.1363579e14,,,,
2020,405.45978,373.7274,69.6813,1.4413243e14,,,,
2021,150.64297,205.95738,464.65726,1.4071524e14,,,,
2022,158.5982,310.185,218.11108,1.3847603e14,,,,
2023,56.318405,357.3103,217.19772,1.1903001e14,,,,
2024,178.67673,90.78906,193.34181,1.3953107e14,,,,
2025,333.44928,353.55484,447.86368,1.393176e14,,,,
2026,185.65079,145.06265,389.41394,1.1804881e14,,,,
2027,166.7705,384.30222,329.50534,1.1146859e14,,,,
2028,294.19485,159.6448,460.71814,1.1562623e14,,,,
2029,437.00165,416.33148,182.63669,1.3655507e14,,,,
2030,347.35992,191.08157,143.99371,1.3702135e14,,,,
2031,245.84587,262.13116,76.81003,1.4179744e14,,,,
2032,115.86408,446.7888,62.57225,1.4317877e14,,,,
2033,48.777874,217.52792,458.47162,1.3943249e14,,,,
2034,410.8579,230.15265,227.30803,1.4588957e14,,,,
2035,225.49352,93.40237,388.79892,1.3001518e14,,,,
2036,35.288956,236.13297,43.24064,1.2469497e14,,,,
2037,430.5305,408.70895,23.555822,1.4087858e14,,,,
2038,425.05634,175.41328,433.43744,1.3809602e14,,,,
2039,366.23016,290.58902,447.3368,1.4129823e14,,,,
2040,318.62778,198.51012,141.0515,1.4243058e14,,,,
2041,346.57742,467.34726,191.4864,1.3908822e14,,,,
2042,165.4442,50.240906,127.09094,1.3866599e14,,,,
2043,472.25598,483.27594,176.7719,1.4240588e14,,,,
2044,417.31573,19.85213,440.98663,1.38475634e14,,,,
2045,276.71808,222.9589,157.23723,1.2575979e14,,,,
2046,134.37363,471.43137,413.6445,1.2481326e14,,,,
2047,498.2387,429.51212,43.860466,1.4137694e14,,,,
2048,440.87973,183.46208,50.749,1.4407424e14,,,,
2049,417.25986,257.87112,63.056053,1.3153705e14,,,,
2050,329.56012,223.9444,216.26703,1.4690971e14,,,,
2051,176.69621,266.6318,315.97638,1.4405694e14,,,,
2052,337.52438,228.22565,6.8225584,1.4116937e14,,,,
2053,126.11737,101.317825,402.6671,1.2664861e14,,,,
2054,35.307602,406.29974,424.22302,1.34640354e14,,,,
2055,258.34708,275.9613,401.80038,1.4301043e14,,,,
2056,354.37775,109.240685,116.87729,1.4735432e14,,,,
2057,162.09164,142.87276,281.76285,1.4387471e14,,,,
2058,150.44705,43.34239,148.70265,1.1428592e14,,,,
2059,123.543526,300.56094,480.91794,1.3905911e14,,,,
2060,79.65791,231.74913,45.769203,1.4497731e14,,,,
2061,92.91087,469.54507,492.85806,1.13807616e14,,,,
2062,133.27525,405.25464,299.5941,1.3755914e14,,,,
2063,378.64026,138.88324,259.38742,1.436203e14,,,,
2064,346.15378,104.18317,343.0109,1.3327996e14,,,,
2065,411.46768,150.62044,134.80904,1.4167678e14,,,,
2066,32.779285,217.11374,425.03357,1.02969266e14,,,,
2067,372.53094,101.31676,383.64453,1.2784125e14,,,,
2068,424.7666,413.77637,51.70764,1.3976425e14,,,,
2069,427.81073,61.00177,189.07162,1.4507322e14,,,,
2070,169.34227,214.52634,87.23454,1.3183435e14,,,,
2071,427.23877,364.36005,286.53226,1.479412e14,,,,
2072,387.58463,252.8589,94.70092,1.3801259e14,,,,
2073,419.36612,241.60098,490.67575,1.1843367e14,,,,
2074,461.28024,250.45496,342.66595,1.0406084e14,,,,
2075,42.258865,378.68616,131.5397,1.4177739e14,,,,
2076,164.22183,322.41312,409.9817,1.2220325e14,,,,
2077,402.51855,88.68232,365.9203,1.4478123e14,,,,
2078,100.01816,217.67513,255.04204,1.3139197e14,,,,
2079,365.9713,176.52986,401.4101,1.3407403e14,,,,
2080,2.571979,271.5961,478.3469,1.4603055e14,,,,
2081,332.06384,222.20279,179.41318,1.3588482e14,,,,
2082,490.33542,410.97723,417.01465,1.3369079e14,,,,
2083,425.1533,417.0227,82.80803,1.40678265e14,,,,
2084,232.25264,180.08655,145.24068,1.4379173e14,,,,
2085,457.98886,176.09833,274.77396,1.19805185e14,,,,
2086,402.26855,263.34396,102.87527,1.4166487e14,,,,
2087,225.84387,106.099396,51.87782,1.3746599e14,,,,
2088,13.279565,169.7152,397.17365,1.4410709e14,,,,
2089,376.88147,388.74396,160.08084,1.38744095e14,,,,
2090,318.53183,107.63909,378.24078,1.407908e14,,,,
2091,119.941376,90.642395,38.67896,1.2740447e14,,,,
2092,59.337696,289.85242,80.78952,1.3983864e14,,,,
2093,315.05963,249.82863,53.62346,1.3987754e14,,,,
2094,339.11417,452.15854,330.74857,1.37510785e14,,,,
2095,93.59483,388.55725,289.85623,1.4310826e14,,,,
2096,77.074104,210.42818,182.48233,1.3950453e14,,,,
2097,33.69145,410.44818,186.14986,1.428074e14,,,,
2098,185.91348,309.39435,364.11295,1.3989812e14,,,,
2099,411.4845,291.48804,237.9546,1.4091091e14,,,,
2100,154.14293,247.23215,51.801125,1.4258773e14,,,,
2101,189.10873,251.48517,14.455613,1.4069245e14,,,,
2102,380.8335,212.01418,116.14407,1.4307915e14,,,,
2103,163.9556,155.92125,311.1352,1.4068585e14,,,,
2104,275.1858,490.21878,208.49252,1.30355705e14,,,,
2105,350.40607,122.04795,232.90344,1.32407215e14,,,,
2106,143.27818,23.501892,319.9229,1.3461208e14,,,,
2107,346.06198,440.56393,339.52435,1.3788396e14,,,,
2108,77.198975,300.60736,314.76843,1.4433097e14,,,,
2109,359.74112,170.4444,393.19495,1.2415454e14,,,,
2110,334.697,427.32495,330.6397,1.4095928e14,,,,
2111,30.970024,480.162,110.4151,1.3275479e14,,,,
2112,197.52171,140.24379,133.12708,1.0762255e14,,,,
2113,25.855179,98.24187,483.79584,1.3546089e14,,,,
2114,343.93265,165.63412,409.03168,1.34778204e14,,,,
2115,264.25443,475.72324,495.47482,1.2031051e14,,,,
2116,56.789417,245.8402,428.65277,1.39856164e14,,,,
2117,352.1673,466.78632,381.0415,1.27496e14,,,,
2118,17.48202,42.20891,245.8318,1.2487459e14,,,,
2119,42.724644,135.08578,88.91418,1.3620005e14,,,,
2120,161.737,220.54358,176.45847,1.3810594e14,,,,
2121,184.04604,99.34346,408.22534,1.23467265e14,,,,
2122,327.79535,448.32245,477.34552,1.40233115e14,,,,
2123,301.08182,294.6675,17.636312,1.2417491e14,,,,
2124,208.52754,89.7333,175.03003,1.3050549e14,,,,
2125,348.27936,392.97925,256.42688,1.3941439e14,,,,
2126,123.617455,51.716343,142.57234,1.0029959e14,,,,
2127,159.17834,257.49368,341.92578,1.10296555e14,,,,
2128,74.00872,28.011791,184.22415,1.3887495e14,,,,
2129,327.80377,309.27264,381.01724,1.2635702e14,,,,
2130,84.69643,223.54675,476.12088,1.5067895e14,,,,
2131,400.32086,408.926,142.51642,1.0009446e14,,,,
2132,44.09678,464.05692,75.59721,1.2263987e14,,,,
2133,400.76505,171.29773,86.268036,1.27969515e14,,,,
2134,133.99643,219.24867,254.30484,1.0843268e14,,,,
2135,117.06655,51.806675,478.92398,1.3156879e14,,,,
2136,229.90134,319.25247,371.94193,1.4045636e14,,,,
2137,217.5526,158.88585,286.74823,1.4097012e14,,,,
2138,380.29657,327.09976,208.93103,1.4015983e14,,,,
2139,34.523407,494.85834,218.92761,1.410475e14,,,,
2140,216.79437,194.54146,17.274149,1.01090075e14,,,,
2141,346.3626,457.06274,192.52814,1.3058436e14,,,,
2142,204.37148,255.26367,348.91754,1.412125e14,,,,
2143,472.13486,129.17493,439.98297,1.36914775e14,,,,
2144,230.87962,326.0666,14.714993,1.27646445e14,,,,
2145,127.640236,246.96548,365.3866,1.4056645e14,,,,
2146,30.221315,336.105,181.98549,1.3463772e14,,,,
2147,217.76617,160.29083,107.14841,1.3865057e14,,,,
2148,200.16118,286.28348,105.10831,1.0144273e14,,,,
2149,318.95563,264.82568,233.75127,1.4301944e14,,,,
2150,339.2086,396.16104,268.88132,1.3354528e14,,,,
2151,26.002352,221.9626,57.68526,1.3063754e14,,,,
2152,178.63083,145.63602,129.97424,1.4384142e14,,,,
2153,292.44962,319.6839,429.45242,1.1774657e14,,,,
2154,358.53125,426.31555,258.97458,1.3509093e14,,,,
2155,343.9527,93.94595,57.404938,1.1463043e14,,,,
2156,239.58563,343.45578,147.6248,1.27981335e14,,,,
2157,22.162241,418.0591,406.26852,1.453101e14,,,,
2158,164.67447,383.06342,265.32285,1.0165913e14,,,,
2159,173.43655,94.84401,58.339077,1.3551414e14,,,,
2160,16.818619,113.57662,406.08084,1.1453257e14,,,,
2161,149.00323,281.60275,281.17307,1.2690127e14,,,,
2162,49.65999,489.38782,479.5845,1.2218605e14,,,,
2163,185.80165,180.12181,143.86957,1.3497582e14,,,,
2164,110.76181,322.61508,403.83365,1.3061538e14,,,,
2165,307.19543,401.4037,261.46027,1.02476e14,,,,
2166,80.922195,369.69443,220.90215,1.34424314e14,,,,
2167,40.478565,20.529652,443.08606,1.3424954e14,,,,
2168,375.8024,43.696434,443.7088,1.22401166e14,,,,
2169,455.53802,429.53128,345.68384,1.3568395e14,,,,
2170,181.11661,477.72766,397.00662,1.3249307e14,,,,
2171,446.08383,168.90099,117.53974,1.4015487e14,,,,
2172,451.9419,239.3377,301.62314,1.09103955e14,,,,
2173,314.02975,101.106316,260.36618,1.3862825e14,,,,
2174,219.6934,323.8312,486.79047,1.30731825e14,,,,
2175,56.35123,273.64206,143.5762,1.3259527e14,,,,
2176,279.49747,496.96375,320.01172,1.3667652e14,,,,
2177,487.5511,465.78473,7.2565217,1.1635005e14,,,,
2178,229.95653,11.352119,103.72782,1.35689895e14,,,,
2179,340.68915,398.59848,265.32,1.32284775e14,,,,
2180,175.86281,371.62933,111.94393,1.0553734e14,,,,
2181,395.4178,110.848305,347.60123,1.3366372e14,,,,
2182,27.086563,305.28497,344.46225,1.34963844e14,,,,
2183,216.04732,166.6053,119.01998,1.3254565e14,,,,
2184,493.44016,350.98856,176.3052,1.3742945e14,,,,
2185,277.76147,341.0727,184.35149,1.01323194e14,,,,
2186,226.46066,50.14504,30.164015,1.3439824e14,,,,
2187,39.24636,477.8715,97.5108,1.391334e14,,,,
2188,373.0183,151.32936,69.64582,1.37713815e14,,,,
2189,62.137836,188.19319,265.05365,1.3470641e14,,,,
2190,98.153885,288.82828,108.198746,1.2562996e14,,,,
2191,81.607216,362.11432,201.81757,1.3557576e14,,,,
2192,128.24095,359.9021,464.5937,1.3808042e14,,,,
2193,230.92543,484.0878,307.67392,1.3715668e14,,,,
2194,475.3788,480.3229,182.7388,1.3230464e14,,,,
2195,305.8864,229.56145,273.22314,1.34541184e14,,,,
2196,7.23017,314.2497,67.38029,1.3914966e14,,,,
2197,302.70395,366.2402,448.1263,1.318937e14,,,,
2198,234.88503,444.6324,461.5899,1.0466247e14,,,,
2199,412.84274,125.76395,301.21286,1.3356486e14,,,,
2200,384.0487,67.903366,329.98248,1.3753842e14,,,,
2201,415.71063,100.697586,113.75673,1.2021166e14,,,,
2202,99.74096,285.84662,416.42188,1.0538788e14,,,,
2203,366.92737,15.143475,326.31555,1.3899687e14,,,,
2204,159.52849,497.29398,352.59216,1.1294312e14,,,,
2205,151.56554,154.64587,53.50879,1.39067946e14,,,,
2206,30.728102,226.29834,49.557182,1.184214e14,,,,
2207,440.79016,380.902,59.998257,1.3803749e14,,,,
2208,301.91583,251.44083,165.9161,1.283019e14,,,,
2209,59.452698,101.17916,98.210655,1.3922117e14,,,,
2210,494.58395,55.44084,218.20763,1.3918758e14,,,,
2211,246.17786,236.13873,100.80408,1.3875579e14,,,,
2212,250.5092,291.3053,432.19775,1.3288111e14,,,,
2213,4.949707,181.34189,1.2787231,1.2849358e14,,,,
2214,191.68446,309.14642,329.3936,1.33987335e14,,,,
2215,40.935238,218.61925,150.59709,1.17968004e14,,,,
2216,56.65404,423.09848,489.8752,1.3950993e14,,,,
2217,213.10217,283.88718,82.963745,1.34373555e14,,,,
2218,484.47165,67.09674,275.96628,1.3586678e14,,,,
2219,135.39072,379.83987,251.62733,1.33576176e14,,,,
2220,324.98837,25.61329,92.706314,1.3268274e14,,,,
2221,415.9704,413.33035,82.14763,1.3666258e14,,,,
2222,49.51288,182.72897,150.70946,1.3872072e14,,,,
2223,432.58325,91.69791,316.19873,1.35584845e14,,,,
2224,342.89825,479.72372,421.35605,1.3873821e14,,,,
2225,463.3621,498.55032,485.25485,1.39804574e14,,,,
2226,423.60104,254.40068,117.05953,1.3335856e14,,,,
2227,212.89845,313.2884,329.44107,1.3288623e14,,,,
2228,276.50098,271.37164,153.87373,1.0729294e14,,,,
2229,115.54186,362.09125,486.53098,1.0749709e14,,,,
2230,423.94827,353.4264,247.17401,1.3546119e14,,,,
2231,453.67163,454.99695,287.74762,1.4217981e14,,,,
2232,278.03647,129.71883,452.9987,1.3156283e14,,,,
2233,275.33707,329.3627,16.038847,1.21970855e14,,,,
2234,390.28455,32.380074,151.53052,1.3641828e14,,,,
2235,9.839979,317.79166,167.73604,1.2531599e14,,,,
2236,467.60132,91.484436,355.98352,1.376367e14,,,,
2237,371.68106,117.63933,112.47059,1.3834944e14,,,,
2238,324.12268,5.7087073,266.4638,1.3475935e14,,,,
2239,163.13753,307.3258,180.07416,1.3240142e14,,,,
2240,40.492367,130.63072,96.797485,1.1744421e14,,,,
2241,90.321686,403.9305,482.31387,1.110187e14,,,,
2242,445.04828,143.7402,265.08975,1.3196186e14,,,,
2243,114.532166,133.95238,311.79538,1.3124714e14,,,,
2244,285.00085,71.04751,284.38727,1.3454515e14,,,,
2245,106.4334,311.1723,389.36417,1.2634342e14,,,,
2246,312.4302,481.90384,471.97235,1.2605296e14,,,,
2247,112.25079,361.18378,136.04527,1.3718425e14,,,,
2248,147.4739,47.713745,9.711632,1.1042549e14,,,,
2249,332.77618,474.51324,316.41135,1.3143316e14,,,,
2250,183.97365,290.20944,74.513016,1.2955266e14,,,,
2251,54.35384,28.58949,86.09819,1.3373284e14,,,,
2252,27.482868,284.57275,454.1164,1.13278655e14,,,,
2253,374.98462,320.16187,45.57904,1.3751672e14,,,,
2254,63.517803,427.60062,433.5842,1.348086e14,,,,
2255,218.9021,95.2704,473.43997,1.2689289e14,,,,
2256,449.34152,452.66467,292.01,1.374145e14,,,,
2257,307.34183,32.498276,388.40698,1.31753935e14,,,,
2258,419.64975,334.88388,235.3184,1.0942119e14,,,,
2259,368.55573,352.43478,47.785477,1.132921e14,,,,
2260,220.62225,38.949978,248.39,1.21779176e14,,,,
2261,285.50098,49.782604,171.81909,1.2253802e14,,,,
2262,34.864113,108.70952,384.29175,1.2796559e14,,,,
2263,52.753357,213.66707,306.07373,1.28219815e14,,,,
2264,230.0821,131.7356,33.193733,1.3389258e14,,,,
2265,45.643085,287.60938,400.66287,1.2287823e14,,,,
2266,108.12845,277.7368,379.0661,1.3706783e14,,,,
2267,475.30197,349.85068,143.27907,1.3453946e14,,,,
2268,52.664562,176.81056,371.27005,1.38299776e14,,,,
2269,100.22385,42.54897,257.91003,1.40073245e14,,,,
2270,140.17004,42.055374,153.3359,1.2785098e14,,,,
2271,7.8430862,484.56454,491.0077,1.3719023e14,,,,
2272,45.34057,417.99857,110.91808,1.3065014e14,,,,
2273,171.83473,341.174,488.5084,1.3821582e14,,,,
2274,200.3141,243.46317,374.93863,1.3670266e14,,,,
2275,356.4084,439.7436,38.520718,1.1008621e14,,,,
2276,277.85132,400.20285,365.28122,1.34387815e14,,,,
2277,4.940585,408.68597,282.18777,1.3251231e14,,,,
2278,120.98786,25.735027,247.01865,1.0809605e14,,,,
2279,105.81546,445.63806,227.09012,1.3046971e14,,,,
2280,153.89034,422.51123,348.32797,1.29898476e14,,,,
2281,90.22162,399.87616,458.0561,1.3589824e14,,,,
2282,126.849846,448.77695,459.53317,1.28288844e14,,,,
2283,131.03487,201.35893,463.8035,1.2117476e14,,,,
2284,298.59567,134.30522,13.862987,1.25389465e14,,,,
2285,108.536705,495.1663,98.74176,1.3052009e14,,,,
2286,378.40585,187.79413,415.2477,1.2505061e14,,,,
2287,180.80055,158.72739,129.50336,1.24313785e14,,,,
2288,128.50505,311.1822,226.85669,1.3595775e14,,,,
2289,214.8564,166.8036,123.85669,1.3037476e14,,,,
2290,289.59515,358.43707,257.53156,1.0643567e14,,,,
2291,4.9304614,95.548805,91.05399,1.2547873e14,,,,
2292,155.54356,55.925938,216.21104,1.1303399e14,,,,
2293,48.40857,329.05038,176.27756,1.323153e14,,,,
2294,63.278854,296.30887,379.7448,1.3366959e14,,,,
2295,331.1407,259.24863,458.7359,1.31712705e14,,,,
2296,497.21515,68.23665,278.54202,1.3092244e14,,,,
2297,52.63559,23.353998,489.48636,1.28639346e14,,,,
2298,41.998848,376.89212,110.36932,1.14142195e14,,,,
2299,137.69444,435.39468,239.37689,1.1701548e14,,,,
2300,7.2053747,53.474827,211.05911,1.31180045e14,,,,
2301,78.11342,458.49176,64.9618,1.3362765e14,,,,
2302,121.39197,283.19644,325.12207,1.2943118e14,,,,
2303,283.8107,74.226,32.43737,1.2164228e14,,,,
2304,105.1545,228.76086,280.2253,1.3578274e14,,,,
2305,91.30201,190.551,437.8816,1.1530295e14,,,,
2306,187.16484,24.026402,89.64528,1.0976914e14,,,,
2307,19.212912,194.99661,142.12146,1.3246774e14,,,,
2308,189.02885,246.89194,30.05587,1.325944e14,,,,
2309,161.86098,303.77634,53.30899,1.1997134e14,,,,
2310,397.2923,327.69324,24.68723,1.3435717e14,,,,
2311,43.757465,409.91043,18.017591,1.2440426e14,,,,
2312,362.7077,145.0474,280.24948,1.324013e14,,,,
2313,43.464462,158.42119,259.61124,1.2411165e14,,,,
2314,213.29749,139.07642,105.04104,1.1968167e14,,,,
2315,419.71674,302.96725,245.7678,1.251044e14,,,,
2316,360.72794,423.55548,436.00937,1.3111603e14,,,,
2317,66.81723,326.12634,414.95193,1.3040357e14,,,,
2318,447.69376,149.82616,116.158714,1.3277615e14,,,,
2319,124.65475,54.317253,278.3191,1.3331556e14,,,,
2320,211.33713,316.46152,310.17444,1.3078948e14,,,,
2321,475.4391,45.597816,489.62845,1.3159166e14,,,,
2322,403.66214,209.54684,229.07,1.2730416e14,,,,
2323,57.57997,396.9847,302.12408,1.3106376e14,,,,
2324,389.00137,175.92256,437.43286,1.2829626e14,,,,
2325,492.64252,114.72462,26.907,1.3413739e14,,,,
2326,357.5224,498.52667,379.25723,1.3601997e14,,,,
2327,465.84143,424.62643,480.9762,1.3153472e14,,,,
2328,156.70122,314.77985,212.02782,1.0162778e14,,,,
2329,242.98262,330.5308,14.538193,1.1817331e14,,,,
2330,108.95482,62.36783,343.5793,1.2535454e14,,,,
2331,463.46365,113.761375,247.091,1.25785625e14,,,,
2332,35.93561,192.54813,188.48434,1.2513101e14,,,,
2333,79.34806,28.055855,182.70564,1.3237711e14,,,,
2334,54.340527,161.5894,480.75443,1.3338566e14,,,,
2335,375.62753,123.26392,469.6087,1.0609731e14,,,,
2336,78.78799,24.960833,183.8876,1.2489566e14,,,,
2337,191.28122,415.30542,251.08592,1.1774857e14,,,,
2338,360.15268,1.8437406,203.21913,1.161918e14,,,,
2339,390.06326,39.129623,185.10936,1.3565125e14,,,,
2340,276.32513,337.92725,345.37866,1.3102528e14,,,,
2341,330.64944,432.01324,124.5283,1.2780148e14,,,,
2342,463.20535,416.80508,354.77097,1.3389643e14,,,,
2343,293.35406,107.30332,176.667,1.2180283e14,,,,
2344,404.4297,305.61435,232.46034,1.2846231e14,,,,
2345,56.928318,0.31125057,119.74946,1.227488e14,,,,
2346,270.53265,397.19183,359.73248,1.3281321e14,,,,
2347,394.84576,226.08833,14.334063,1.3430957e14,,,,
2348,474.70798,459.88474,482.91388,1.3004732e14,,,,
2349,476.9227,156.76448,307.0512,1.24864925e14,,,,
2350,436.6701,291.5009,158.85437,1.2831512e14,,,,
2351,373.07288,492.42126,476.88266,1.3221278e14,,,,
